Member_number;Date;Baskets
18/07/2015;3776;coffee,soda
18/07/2015;3928;bottled beer,butter milk,detergent,ham,soda
18/07/2015;4258;chocolate,frankfurter
18/07/2015;4964;frankfurter,yogurt
19/07/2015;1016;chicken,red/blush wine
19/07/2015;1152;domestic eggs,pork
19/07/2015;1279;ham,root vegetables
19/07/2015;1373;curd,grapes,soups,whole milk
19/07/2015;1456;domestic eggs,whole milk,whole milk
19/07/2015;1846;oil,rolls/buns
19/07/2015;1907;cream,newspapers,sausage
19/07/2015;2079;curd,pet care,whole milk
19/07/2015;2148;hard cheese,newspapers
19/07/2015;2464;beef,other vegetables
19/07/2015;2685;frankfurter,other vegetables
19/07/2015;2910;citrus fruit,yogurt
19/07/2015;2918;bathroom cleaner,sausage
19/07/2015;2945;chicken,pastry,waffles
19/07/2015;3141;pork,rolls/buns
19/07/2015;3399;margarine,rolls/buns,sausage,shopping bags,tropical fruit,yogurt
19/07/2015;3841;berries,domestic eggs,frozen vegetables,pork,whole milk
19/07/2015;3997;bottled water,curd cheese,mustard
19/07/2015;4113;bottled beer,tropical fruit
19/07/2015;4223;bottled water,citrus fruit
19/07/2015;4610;chocolate,newspapers,pip fruit
19/07/2015;4667;condensed milk,frankfurter
19/07/2015;4685;berries,sugar,whole milk
20/07/2015;1067;chocolate,coffee,rolls/buns,tropical fruit
20/07/2015;1075;dishes,frankfurter,frozen meals
20/07/2015;1431;domestic eggs,yogurt
20/07/2015;1705;cream cheese ,white bread
20/07/2015;2209;cat food,onions,tidbits,tropical fruit
20/07/2015;2553;chicken,organic products
20/07/2015;3557;chocolate marshmallow,ham
20/07/2015;3591;frankfurter,newspapers
20/07/2015;3662;rolls/buns,whole milk
20/07/2015;3892;frozen chicken,herbs,yogurt
20/07/2015;3983;butter milk,chicken,sugar
20/07/2015;4223;other vegetables,root vegetables
20/07/2015;4254;root vegetables,white wine
20/07/2015;4352;dessert,frozen meals,margarine,pork
20/07/2015;4487;onions,onions
20/07/2015;4518;butter,rice,yogurt
20/07/2015;4792;UHT-milk,turkey
21/07/2015;1008;domestic eggs,photo/film,root vegetables,soda,tropical fruit,white wine,yogurt,yogurt
21/07/2015;1285;hygiene articles,yogurt
21/07/2015;1345;frankfurter,grapes,napkins,salt,soda
21/07/2015;1551;curd,dessert
21/07/2015;1553;other vegetables,sliced cheese
21/07/2015;1808;candy,rolls/buns,tropical fruit
21/07/2015;1997;brown bread,canned beer,frankfurter,soda,white bread
21/07/2015;2222;berries,butter,newspapers,other vegetables
21/07/2015;2253;frankfurter,white bread
21/07/2015;2769;canned beer,sparkling wine
21/07/2015;2961;berries,canned beer,soda,white bread
21/07/2015;3128;bottled water,dessert,newspapers
21/07/2015;3215;canned beer,sliced cheese,whipped/sour cream
21/07/2015;3318;curd,other vegetables
21/07/2015;3500;misc. beverages,pip fruit
21/07/2015;3505;other vegetables,soda,white bread
21/07/2015;3585;citrus fruit,other vegetables
21/07/2015;3812;sausage,sausage
21/07/2015;3814;UHT-milk,canned beer,chicken,citrus fruit,hygiene articles,napkins,shopping bags,white wine,whole milk
21/07/2015;4108;bottled water,coffee,rolls/buns,root vegetables,whole milk
21/07/2015;4328;beef,citrus fruit,curd,tropical fruit
21/07/2015;4429;grapes,pot plants,rolls/buns
21/07/2015;4486;bottled beer,canned beer,chocolate marshmallow,hygiene articles,pork,rolls/buns,soft cheese
21/07/2015;4736;UHT-milk,butter,other vegetables,soda,yogurt
21/07/2015;4895;pastry,salty snack,sugar,whole milk
22/07/2015;1202;curd cheese,root vegetables,semi-finished bread,soda
22/07/2015;1396;canned beer,chocolate,coffee,pork,shopping bags,tropical fruit
22/07/2015;1698;brown bread,other vegetables,yogurt
22/07/2015;1949;canned beer,frozen vegetables,soda
22/07/2015;2022;beef,other vegetables,sausage,white wine
22/07/2015;2215;frozen vegetables,salty snack
22/07/2015;2515;frankfurter,rolls/buns,shopping bags
22/07/2015;2568;pork,tropical fruit
22/07/2015;2733;yogurt,yogurt
22/07/2015;2765;beef,domestic eggs,waffles
22/07/2015;3361;beef,chocolate
22/07/2015;3485;rolls/buns,tropical fruit
22/07/2015;3507;other vegetables,pastry
22/07/2015;3756;bottled water,soda
22/07/2015;4376;chicken,soda
22/07/2015;4405;chocolate,curd cheese,frankfurter,pastry,soda
22/07/2015;4411;curd,ham
22/07/2015;4444;UHT-milk,onions,rolls/buns,sausage
22/07/2015;4601;pork,rolls/buns
22/07/2015;4695;margarine,newspapers,yogurt
22/07/2015;4864;canned beer,rolls/buns
23/07/2015;1116;bottled water,chicken
23/07/2015;1204;pip fruit,sliced cheese
23/07/2015;1295;chicken,dessert,frankfurter,processed cheese
23/07/2015;1408;root vegetables,soda,whole milk
23/07/2015;1603;canned beer,white bread
23/07/2015;1724;canned beer,whole milk
23/07/2015;1729;frankfurter,newspapers,rolls/buns,waffles
23/07/2015;1969;citrus fruit,sausage
23/07/2015;2051;beverages,fruit/vegetable juice,ice cream,other vegetables,other vegetables,prosecco,root vegetables,soda
23/07/2015;2152;butter,fruit/vegetable juice
23/07/2015;2335;soda,tropical fruit
23/07/2015;2475;napkins,tropical fruit
23/07/2015;2729;cream cheese ,hamburger meat
23/07/2015;2879;liver loaf,whipped/sour cream
23/07/2015;3554;citrus fruit,root vegetables
23/07/2015;3635;beef,chocolate,pastry
23/07/2015;3978;beef,sausage
23/07/2015;3986;bottled water,coffee
23/07/2015;4509;bottled water,sausage
23/07/2015;4555;other vegetables,pip fruit,tropical fruit,whole milk
23/07/2015;4820;domestic eggs,syrup,whole milk
23/07/2015;4970;berries,sliced cheese
24/07/2015;1000;canned beer,misc. beverages
24/07/2015;1482;bottled beer,cream cheese ,frozen vegetables,sausage
24/07/2015;1785;berries,ham
24/07/2015;1833;dessert,frozen chicken
24/07/2015;1844;UHT-milk,canned fruit,chewing gum,pip fruit,specialty chocolate
24/07/2015;2355;bottled beer,tropical fruit
24/07/2015;2764;curd,other vegetables
24/07/2015;3460;canned vegetables,cream cheese ,curd,fruit/vegetable juice,nut snack,pork,root vegetables,root vegetables
24/07/2015;3551;pastry,pork
24/07/2015;3630;curd,hard cheese
24/07/2015;3764;frozen potato products,margarine
24/07/2015;3878;citrus fruit,rolls/buns
24/07/2015;3985;candy,canned beer,liver loaf
24/07/2015;4019;domestic eggs,margarine,rolls/buns
24/07/2015;4305;coffee,newspapers,pastry
25/07/2015;1064;long life bakery product,other vegetables,root vegetables
25/07/2015;1239;bottled beer,bottled water,finished products,yogurt
25/07/2015;1442;onions,pastry
25/07/2015;1503;chicken,finished products,fruit/vegetable juice,meat
25/07/2015;1561;domestic eggs,long life bakery product,whole milk
25/07/2015;2143;canned beer,pet care,tropical fruit
25/07/2015;2738;other vegetables,rolls/buns
25/07/2015;3173;root vegetables,whipped/sour cream
25/07/2015;3300;cat food,newspapers
25/07/2015;3331;flour,shopping bags,shopping bags,waffles,whole milk
25/07/2015;3419;pot plants,tropical fruit
25/07/2015;3438;Instant food products,liquor
25/07/2015;3508;curd,dessert
25/07/2015;3661;citrus fruit,frozen vegetables,other vegetables,pip fruit,white wine
25/07/2015;3982;sausage,yogurt
25/07/2015;3986;curd,other vegetables,tropical fruit,whole milk
25/07/2015;4298;butter,butter,root vegetables,whole milk
25/07/2015;4485;beef,curd,root vegetables,whole milk
25/07/2015;4645;domestic eggs,fruit/vegetable juice,whole milk
26/07/2015;1497;butter milk,shopping bags
26/07/2015;1660;beef,specialty chocolate
26/07/2015;1854;newspapers,other vegetables
26/07/2015;1908;butter,ice cream
26/07/2015;2060;pip fruit,specialty fat
26/07/2015;2294;bottled beer,bottled water,chocolate,citrus fruit,red/blush wine
26/07/2015;3135;onions,yogurt
26/07/2015;3330;chewing gum,curd,hamburger meat
26/07/2015;3622;cake bar,soda
26/07/2015;3790;domestic eggs,sausage,sweet spreads
26/07/2015;4035;frozen dessert,yogurt
26/07/2015;4103;chicken,whole milk
26/07/2015;4166;bottled beer,butter,pastry,shopping bags,yogurt
26/07/2015;4387;brown bread,canned beer
26/07/2015;4808;abrasive cleaner,fish,margarine,meat,meat spreads
26/07/2015;4898;flour,sausage
27/07/2015;1092;Instant food products,bottled beer,bottled water,domestic eggs,grapes,rolls/buns,salty snack,sausage
27/07/2015;1118;ham,yogurt
27/07/2015;1298;Instant food products,bottled beer
27/07/2015;1505;beef,cat food,citrus fruit,shopping bags
27/07/2015;2466;beef,other vegetables
27/07/2015;2538;bottled water,other vegetables,seasonal products
27/07/2015;2671;chewing gum,sugar
27/07/2015;2759;rolls/buns,yogurt
27/07/2015;3058;butter,sausage
27/07/2015;3501;UHT-milk,rolls/buns
27/07/2015;3730;candy,other vegetables
27/07/2015;3973;coffee,curd
27/07/2015;4070;other vegetables,sausage
27/07/2015;4104;other vegetables,sugar,whipped/sour cream,whole milk
27/07/2015;4133;root vegetables,semi-finished bread
27/07/2015;4153;bottled water,rolls/buns
27/07/2015;4453;chicken,soda
27/07/2015;4566;frankfurter,pastry
27/07/2015;4569;butter milk,pip fruit,root vegetables,sausage,sausage,sliced cheese
27/07/2015;4929;grapes,potato products,rolls/buns
28/07/2015;1096;fruit/vegetable juice,pip fruit
28/07/2015;1357;brown bread,ham
28/07/2015;1409;sausage,tropical fruit
28/07/2015;1583;frankfurter,honey,newspapers,newspapers,pastry,sausage
28/07/2015;1651;beef,chicken
28/07/2015;1705;frozen fish,whole milk
28/07/2015;2032;dessert,meat spreads,pork,tropical fruit,whole milk
28/07/2015;2171;butter,citrus fruit
28/07/2015;2188;dishes,hamburger meat,pip fruit,rolls/buns
28/07/2015;2495;bottled beer,butter,nuts/prunes,soda
28/07/2015;2910;frozen meals,root vegetables,soda,spread cheese,turkey
28/07/2015;3023;bottled beer,pickled vegetables,rolls/buns,root vegetables,yogurt
28/07/2015;3295;hamburger meat,house keeping products,root vegetables,rum,sausage
28/07/2015;3812;frozen potato products,whole milk
28/07/2015;3840;liqueur,yogurt
28/07/2015;3878;frankfurter,pastry,pork,tropical fruit
28/07/2015;4296;chicken,tropical fruit,waffles
28/07/2015;4313;frankfurter,shopping bags
28/07/2015;4437;butter,butter milk,pork,rolls/buns,soft cheese
28/07/2015;4548;herbs,root vegetables
28/07/2015;4551;artif. sweetener,chicken
28/07/2015;4857;citrus fruit,tropical fruit
28/07/2015;4881;chewing gum,shopping bags,whipped/sour cream,yogurt
28/07/2015;4943;sausage,soda
29/07/2015;1407;bottled water,coffee,ham,white wine,whole milk
29/07/2015;1474;Instant food products,frankfurter
29/07/2015;1874;frozen vegetables,yogurt
29/07/2015;1875;butter milk,coffee
29/07/2015;1917;chicken,herbs
29/07/2015;2110;frankfurter,frozen meals,soda,tropical fruit
29/07/2015;2234;canned beer,margarine,pastry,pickled vegetables,pork,sausage,whipped/sour cream
29/07/2015;2265;chewing gum,other vegetables
29/07/2015;2446;chicken,tropical fruit
29/07/2015;2792;berries,condensed milk,domestic eggs,frankfurter,frozen fish,liver loaf,rolls/buns,sliced cheese,whole milk
29/07/2015;2842;sausage,whole milk
29/07/2015;3141;root vegetables,whole milk
29/07/2015;3312;meat,whole milk
29/07/2015;3677;pastry,rolls/buns
29/07/2015;3689;liqueur,onions,soda,whole milk
29/07/2015;4291;citrus fruit,citrus fruit
29/07/2015;4694;ice cream,whole milk
30/07/2015;1108;brown bread,shopping bags,whole milk
30/07/2015;1264;mayonnaise,other vegetables,sausage,tropical fruit
30/07/2015;2091;citrus fruit,onions
30/07/2015;2208;cake bar,coffee,curd,frankfurter,hamburger meat,pork,root vegetables,soda
30/07/2015;2476;butter milk,canned beer
30/07/2015;2599;cake bar,cream cheese ,frozen vegetables,nuts/prunes,specialty chocolate,white wine,yogurt
30/07/2015;3132;chicken,waffles,yogurt
30/07/2015;3256;pork,soda
30/07/2015;3465;other vegetables,sausage
30/07/2015;3519;hamburger meat,other vegetables,sausage
30/07/2015;3600;bottled water,frozen vegetables,meat,pip fruit
30/07/2015;3911;dessert,sausage
30/07/2015;3929;specialty cheese,yogurt
30/07/2015;4372;margarine,meat,other vegetables,other vegetables,other vegetables,pip fruit,pork,root vegetables
30/07/2015;4450;UHT-milk,condensed milk,pastry
30/07/2015;4548;sausage,specialty bar
30/07/2015;4795;sausage,sliced cheese
31/07/2015;1010;candles,pip fruit,rolls/buns
31/07/2015;1212;other vegetables,root vegetables
31/07/2015;1233;chicken,whole milk
31/07/2015;1347;other vegetables,whole milk
31/07/2015;1364;soda,whipped/sour cream
31/07/2015;1386;pork,soda
31/07/2015;1800;rolls/buns,vinegar
31/07/2015;1905;candy,ham,whole milk
31/07/2015;2433;soda,whole milk
31/07/2015;2450;cream cheese ,whipped/sour cream
31/07/2015;2516;light bulbs,whole milk
31/07/2015;2687;fruit/vegetable juice,instant coffee,long life bakery product,rolls/buns,sausage,sausage,shopping bags,sweet spreads
31/07/2015;2756;misc. beverages,processed cheese,rolls/buns,sausage
31/07/2015;2769;flower soil/fertilizer,rolls/buns
31/07/2015;2937;other vegetables,whole milk
31/07/2015;3292;dessert,dishes
31/07/2015;3651;butter milk,cream cheese ,root vegetables,shopping bags
31/07/2015;3871;bottled beer,tropical fruit
31/07/2015;3938;meat,other vegetables
31/07/2015;4022;chicken,yogurt
31/07/2015;4187;bottled beer,sausage
31/07/2015;4266;butter,canned beer,other vegetables,salty snack,sausage
31/07/2015;4646;bottled water,other vegetables
31/07/2015;4816;other vegetables,other vegetables
01/08/2015;1391;chocolate,yogurt
01/08/2015;1517;rolls/buns,rolls/buns
01/08/2015;1678;ham,onions
01/08/2015;1729;frankfurter,whole milk
01/08/2015;1782;coffee,napkins
01/08/2015;1990;citrus fruit,tropical fruit
01/08/2015;2158;fruit/vegetable juice,ham,misc. beverages,pickled vegetables,rolls/buns,sliced cheese,whole milk,whole milk
01/08/2015;2652;kitchen towels,pastry,yogurt
01/08/2015;3062;rolls/buns,soda
01/08/2015;3176;citrus fruit,dish cleaner,margarine
01/08/2015;3518;brown bread,ham
01/08/2015;3549;beef,misc. beverages
01/08/2015;3764;other vegetables,yogurt
01/08/2015;3768;berries,bottled water,root vegetables
01/08/2015;3869;herbs,sausage
01/08/2015;4049;chicken,citrus fruit,curd,semi-finished bread,specialty chocolate,tropical fruit,whole milk
01/08/2015;4274;bottled beer,whole milk
01/08/2015;4671;rolls/buns,sausage,whole milk
01/08/2015;4688;canned beer,condensed milk,frozen vegetables,hard cheese,other vegetables,root vegetables,sausage,white bread
01/08/2015;4699;frankfurter,red/blush wine,rolls/buns,whole milk
01/08/2015;4787;beef,frozen vegetables
01/08/2015;4913;beverages,brown bread,other vegetables
01/08/2015;4982;butter,canned beer,pastry
02/08/2015;1256;coffee,sausage
02/08/2015;1618;chicken,whole milk
02/08/2015;1714;rolls/buns,soda,whipped/sour cream
02/08/2015;1865;other vegetables,pip fruit,white bread
02/08/2015;1992;other vegetables,rolls/buns,seasonal products,white bread
02/08/2015;2091;candy,canned beer,ice cream
02/08/2015;2171;curd,sausage
02/08/2015;2275;pet care,yogurt
02/08/2015;2504;condensed milk,oil,pork
02/08/2015;2728;beef,butter milk,root vegetables
02/08/2015;2760;citrus fruit,other vegetables
02/08/2015;2903;other vegetables,tropical fruit
02/08/2015;3156;berries,packaged fruit/vegetables
02/08/2015;3291;semi-finished bread,tropical fruit
02/08/2015;3401;bottled beer,candy,condensed milk,other vegetables,pork
02/08/2015;3583;male cosmetics,root vegetables
02/08/2015;3829;beef,citrus fruit,coffee
02/08/2015;4234;chocolate,rolls/buns
02/08/2015;4453;frozen vegetables,sausage,specialty vegetables
02/08/2015;4478;UHT-milk,domestic eggs,newspapers,whole milk
02/08/2015;4572;UHT-milk,pip fruit
02/08/2015;4655;other vegetables,rolls/buns
02/08/2015;4945;butter,other vegetables
03/08/2015;1133;curd,domestic eggs
03/08/2015;1513;chocolate,napkins,other vegetables,specialty bar,yogurt
03/08/2015;1613;canned vegetables,flour,white wine
03/08/2015;1862;beef,other vegetables
03/08/2015;2151;margarine,rolls/buns,soda
03/08/2015;2357;canned fish,onions,specialty cheese
03/08/2015;2563;detergent,ham,pip fruit,whole milk
03/08/2015;2864;beverages,shopping bags
03/08/2015;2939;bottled water,canned vegetables,root vegetables,whole milk
03/08/2015;2997;other vegetables,soda
03/08/2015;2999;butter milk,meat spreads,sausage
03/08/2015;3186;ham,rolls/buns
03/08/2015;3481;candy,citrus fruit,curd,dishes,pork,rolls/buns,root vegetables,yogurt
03/08/2015;3671;dishes,oil,onions,whole milk
03/08/2015;3675;salty snack,white wine
03/08/2015;3859;curd,dog food
03/08/2015;4035;chicken,frozen vegetables,packaged fruit/vegetables,sausage,whole milk
03/08/2015;4156;bottled beer,chocolate,rolls/buns,salty snack,tropical fruit
03/08/2015;4302;instant coffee,salty snack,tropical fruit,yogurt
03/08/2015;4413;beverages,bottled beer
03/08/2015;4648;bottled water,brown bread
03/08/2015;4688;other vegetables,pip fruit
03/08/2015;4702;dessert,whole milk
04/08/2015;1049;candy,white bread
04/08/2015;1432;grapes,other vegetables
04/08/2015;1557;beef,hamburger meat
04/08/2015;1574;pork,specialty chocolate
04/08/2015;1602;sausage,whole milk
04/08/2015;1863;UHT-milk,butter milk,cream cheese ,pork,tropical fruit
04/08/2015;1894;citrus fruit,frozen potato products,hamburger meat,napkins,semi-finished bread,whole milk
04/08/2015;1934;bottled beer,rolls/buns,sugar,yogurt,yogurt
04/08/2015;1965;hamburger meat,other vegetables
04/08/2015;2220;bottled beer,sausage,soda,yogurt
04/08/2015;2271;bottled water,other vegetables,other vegetables,other vegetables,rolls/buns,whole milk,whole milk,yogurt
04/08/2015;2327;bottled water,pork
04/08/2015;2785;shopping bags,whole milk
04/08/2015;3219;dishes,other vegetables,other vegetables
04/08/2015;3790;dish cleaner,pastry
04/08/2015;4077;other vegetables,pip fruit
04/08/2015;4199;candles,rolls/buns,soda
04/08/2015;4249;bottled water,frankfurter
04/08/2015;4293;bottled water,coffee,cream cheese ,sausage
04/08/2015;4540;beverages,frankfurter
04/08/2015;4567;frankfurter,whole milk
04/08/2015;4593;margarine,rolls/buns
04/08/2015;4750;whipped/sour cream,yogurt
04/08/2015;4801;beverages,butter milk,whole milk
04/08/2015;4813;citrus fruit,specialty chocolate
05/08/2015;1098;canned beer,citrus fruit,frankfurter,hard cheese,specialty chocolate,tropical fruit,whole milk,yogurt
05/08/2015;1113;baking powder,bottled beer,specialty bar
05/08/2015;1367;beef,other vegetables,yogurt
05/08/2015;1374;chewing gum,rolls/buns
05/08/2015;1884;UHT-milk,frozen potato products,onions,root vegetables
05/08/2015;2133;shopping bags,soda,whole milk
05/08/2015;2300;frankfurter,long life bakery product
05/08/2015;2346;bottled beer,cat food,meat,newspapers,specialty cheese
05/08/2015;2855;canned beer,frozen dessert,misc. beverages,organic products,whole milk
05/08/2015;3222;citrus fruit,shopping bags,sliced cheese,whole milk
05/08/2015;3459;canned beer,sugar
05/08/2015;3484;canned beer,rolls/buns
05/08/2015;3587;pastry,root vegetables
05/08/2015;4576;UHT-milk,canned fish,cream cheese ,frankfurter,misc. beverages,nuts/prunes,root vegetables,whole milk
06/08/2015;1149;bottled beer,chicken,soda,yogurt
06/08/2015;1162;canned beer,citrus fruit
06/08/2015;1524;UHT-milk,cream cheese ,cream cheese ,waffles
06/08/2015;1582;curd,shopping bags
06/08/2015;1608;canned beer,cream cheese ,red/blush wine,shopping bags,whole milk
06/08/2015;1934;curd,fruit/vegetable juice,grapes,grapes,other vegetables,sausage,tropical fruit,whipped/sour cream
06/08/2015;1954;bottled beer,canned beer,canned fish,onions,pork,shopping bags,whole milk
06/08/2015;2176;brown bread,whole milk
06/08/2015;2775;grapes,pip fruit
06/08/2015;3595;bottled beer,other vegetables
06/08/2015;3682;cooking chocolate,oil
06/08/2015;3739;rolls/buns,soda,whole milk
06/08/2015;3741;butter milk,chewing gum,chicken,domestic eggs,ham,shopping bags,shopping bags,white bread,whole milk
06/08/2015;3761;beverages,citrus fruit
06/08/2015;4019;pork,sliced cheese
06/08/2015;4287;root vegetables,soda
06/08/2015;4340;frozen fish,pork
06/08/2015;4494;beef,frozen meals,white bread
06/08/2015;4942;chocolate,cocoa drinks,sausage,specialty chocolate
06/08/2015;4967;pip fruit,whole milk
07/08/2015;1222;canned beer,coffee
07/08/2015;1421;beverages,bottled beer,fruit/vegetable juice,hard cheese
07/08/2015;1542;pork,whole milk
07/08/2015;1580;domestic eggs,other vegetables,pip fruit
07/08/2015;1659;bottled water,frankfurter
07/08/2015;1774;domestic eggs,other vegetables
07/08/2015;1799;canned beer,other vegetables
07/08/2015;1845;mayonnaise,other vegetables,root vegetables
07/08/2015;1915;UHT-milk,soda
07/08/2015;2156;bottled water,pip fruit,sausage
07/08/2015;2202;newspapers,turkey,white wine
07/08/2015;2493;onions,sliced cheese
07/08/2015;2840;pork,rolls/buns
07/08/2015;3183;fruit/vegetable juice,rolls/buns,tropical fruit
07/08/2015;3203;citrus fruit,pet care
07/08/2015;3229;bottled water,cat food,curd,frozen vegetables,tea
07/08/2015;3793;newspapers,root vegetables,whole milk
07/08/2015;3872;brown bread,pork
07/08/2015;4114;frankfurter,house keeping products,salty snack
07/08/2015;4210;chicken,other vegetables
07/08/2015;4437;chewing gum,pastry
07/08/2015;4482;dishes,hard cheese,other vegetables,shopping bags
07/08/2015;4592;domestic eggs,hamburger meat
07/08/2015;4595;frozen meals,yogurt
07/08/2015;4706;frozen meals,whole milk
08/08/2015;1191;citrus fruit,hamburger meat,other vegetables,specialty chocolate
08/08/2015;1200;citrus fruit,root vegetables
08/08/2015;1593;rolls/buns,rolls/buns,sausage
08/08/2015;1613;cream cheese ,soda
08/08/2015;1746;bottled water,pip fruit
08/08/2015;2176;frozen meals,onions
08/08/2015;2415;bottled beer,curd,curd,misc. beverages,newspapers,turkey
08/08/2015;2760;frankfurter,tropical fruit
08/08/2015;2862;long life bakery product,misc. beverages
08/08/2015;2903;bottled beer,butter,citrus fruit,frankfurter,oil,sausage,soda
08/08/2015;3207;candles,chocolate,frozen potato products,napkins,pip fruit,seasonal products,sweet spreads,tropical fruit
08/08/2015;3646;hard cheese,soda
08/08/2015;3691;bottled water,dog food,finished products,frankfurter,liquor (appetizer),newspapers,shopping bags,tropical fruit,yogurt
08/08/2015;3709;berries,fruit/vegetable juice,herbs,long life bakery product,pork,specialty cheese,waffles,yogurt
08/08/2015;3818;cat food,margarine,meat,sugar
08/08/2015;4042;beverages,frozen vegetables,meat,salty snack,sausage,white wine
08/08/2015;4456;bottled water,coffee,cream cheese ,sugar
08/08/2015;4499;UHT-milk,tropical fruit
08/08/2015;4643;cat food,dessert,tidbits
08/08/2015;4776;citrus fruit,herbs,other vegetables,pip fruit,pork,red/blush wine,soda,yogurt
08/08/2015;4828;dessert,salt,sparkling wine,whole milk
08/08/2015;4970;pastry,pet care
09/08/2015;1047;butter,sweet spreads
09/08/2015;1327;curd,rolls/buns
09/08/2015;1384;pip fruit,specialty chocolate
09/08/2015;1633;condensed milk,pastry,pork,whole milk
09/08/2015;1761;cream cheese ,napkins,rolls/buns,shopping bags
09/08/2015;1983;ice cream,pastry,sausage
09/08/2015;2534;bottled water,pet care,soda
09/08/2015;2979;onions,rum
09/08/2015;3120;meat,yogurt
09/08/2015;3241;chicken,rolls/buns,root vegetables,whole milk
09/08/2015;3289;candy,rolls/buns,root vegetables,tropical fruit,yogurt
09/08/2015;4277;root vegetables,sausage,soda
09/08/2015;4503;bottled water,whole milk
10/08/2015;1024;fish,other vegetables,root vegetables,tropical fruit
10/08/2015;1155;house keeping products,whole milk
10/08/2015;1857;long life bakery product,pip fruit
10/08/2015;2128;sausage,soda
10/08/2015;2278;coffee,shopping bags
10/08/2015;2721;cream cheese ,frankfurter,root vegetables,yogurt
10/08/2015;2743;candy,soda,specialty cheese
10/08/2015;2918;ham,whole milk
10/08/2015;3050;chocolate,roll products ,whole milk
10/08/2015;3097;berries,brown bread
10/08/2015;3797;other vegetables,other vegetables
10/08/2015;4032;other vegetables,sausage
10/08/2015;4220;bottled water,canned beer,detergent,tropical fruit
10/08/2015;4531;brown bread,canned beer,herbs,pastry
10/08/2015;4643;flour,ice cream,photo/film
10/08/2015;4895;canned beer,cereals
11/08/2015;1551;frankfurter,syrup
11/08/2015;2108;tropical fruit,yogurt
11/08/2015;2129;other vegetables,pork
11/08/2015;2173;chicken,long life bakery product
11/08/2015;2270;hygiene articles,whole milk
11/08/2015;2379;hamburger meat,yogurt
11/08/2015;2452;beef,butter milk,canned beer,chicken,processed cheese,shopping bags
11/08/2015;2527;domestic eggs,rice,whole milk
11/08/2015;2680;citrus fruit,sweet spreads
11/08/2015;2683;flower (seeds),rolls/buns,soda,soda
11/08/2015;2952;bottled beer,butter milk,citrus fruit
11/08/2015;2964;finished products,ice cream,tropical fruit,whole milk
11/08/2015;3206;rum,soap
11/08/2015;3568;dessert,meat
11/08/2015;3812;soda,whipped/sour cream
11/08/2015;4117;citrus fruit,pot plants
11/08/2015;4136;pip fruit,root vegetables
11/08/2015;4506;bottled water,pork
12/08/2015;1051;dishes,other vegetables,rolls/buns,soda
12/08/2015;1280;UHT-milk,fish
12/08/2015;1286;soda,whole milk
12/08/2015;1861;citrus fruit,roll products 
12/08/2015;2067;meat,root vegetables
12/08/2015;2422;bottled water,hamburger meat,other vegetables,sausage,spread cheese,sugar,tropical fruit,white bread
12/08/2015;2484;newspapers,tropical fruit
12/08/2015;2558;grapes,rolls/buns
12/08/2015;2799;detergent,hamburger meat,pickled vegetables,whole milk
12/08/2015;2990;beef,specialty bar
12/08/2015;3084;chicken,margarine
12/08/2015;3132;long life bakery product,soda
12/08/2015;3507;other vegetables,red/blush wine
12/08/2015;3673;butter milk,frankfurter
12/08/2015;4160;Instant food products,pip fruit
12/08/2015;4373;beef,rolls/buns,seasonal products
12/08/2015;4787;sausage,whole milk
13/08/2015;1099;pork,spread cheese
13/08/2015;1144;canned beer,fish
13/08/2015;1233;butter milk,other vegetables
13/08/2015;1439;frankfurter,whole milk,whole milk
13/08/2015;1534;dental care,hygiene articles,liquor,napkins,pastry,rolls/buns,sliced cheese,tropical fruit
13/08/2015;1581;grapes,onions
13/08/2015;1656;bottled beer,hard cheese,liquor (appetizer),whole milk
13/08/2015;2106;bottled water,other vegetables
13/08/2015;2471;frozen vegetables,hamburger meat,pork,rolls/buns
13/08/2015;2543;brown bread,cream cheese ,rolls/buns
13/08/2015;3002;citrus fruit,coffee,frozen meals,seasonal products,soups,yogurt
13/08/2015;3141;hard cheese,salty snack,waffles
13/08/2015;3365;cat food,chicken
13/08/2015;3458;sausage,whole milk
13/08/2015;3562;canned beer,hygiene articles,sausage,soda,whole milk,zwieback
13/08/2015;3615;popcorn,spread cheese,whole milk
13/08/2015;3674;bottled water,canned beer,yogurt
13/08/2015;3684;citrus fruit,whole milk
13/08/2015;4017;pork,pork
13/08/2015;4113;frankfurter,rolls/buns
13/08/2015;4129;cereals,chicken
13/08/2015;4366;semi-finished bread,soda
13/08/2015;4392;chewing gum,instant coffee
13/08/2015;4552;bottled beer,domestic eggs,other vegetables
13/08/2015;4605;bottled water,yogurt
14/08/2015;1087;cake bar,herbs,pot plants
14/08/2015;1540;beef,beverages,whole milk,yogurt
14/08/2015;1631;herbs,tropical fruit
14/08/2015;1706;brandy,canned beer,cat food,dishes,light bulbs,waffles
14/08/2015;2428;hard cheese,white wine
14/08/2015;2480;pork,whole milk
14/08/2015;2504;curd,tropical fruit
14/08/2015;2706;cake bar,sausage,whole milk
14/08/2015;2825;frankfurter,whole milk
14/08/2015;2833;beef,citrus fruit,other vegetables,whipped/sour cream
14/08/2015;2836;UHT-milk,butter milk,napkins
14/08/2015;2895;hamburger meat,long life bakery product,whole milk
14/08/2015;3009;sausage,tropical fruit
14/08/2015;3010;fruit/vegetable juice,root vegetables
